L,L,L,W,W,U,R,R,R,W,U,U,L,D,L,L,L,L
U,W,U,L,W,D,D,W,U,W,U,R,U,D,W,U,U,L
W,U,L,L,W,R,R,R,U,R,W,W,U,W,W,R,U,W
R,U,U,U,R,R,R,W,U,W,D,W,W,R,R,R,D,L
R,U,U,W,W,R,U,U,U,W,D,R,R,R,R,W,D,W
W,W,R,R,D,W,U,U,U,L,L,W,R,R,R,R,R,R
U,W,W,W,D,W,D,U,U,L,L,R,U,W,R,R,U,W
U,R,U,W,D,L,L,L,L,W,W,D,U,U,W,U,U,U
R,U,U,R,W,U,L,L,L,L,U,L,D,U,W,R,U,U
R,U,L,L,L,U,W,U,L,L,W,D,D,L,W,W,U,U
L,U,U,U,L,L,W,U,L,L,R,D,L,L,R,R,U,U
U,U,W,U,U,W,U,W,U,W,W,D,L,L,L,U,U,U
U,U,L,U,U,L,W,U,W,W,W,D,L,W,D,W,U,U
D,L,W,U,W,R,R,U,L,L,D,D,W,D,D,L,L,L
W,U,L,L,L,U,U,W,U,W,D,L,L,L,L,L,U,W
R,U,U,L,U,U,W,R,U,W,D,W,W,W,U,U,W,D
U,W,U,W,W,U,L,U,U,L,W,D,W,U,L,U,W,D
U,L,U,L,R,R,W,R,U,L,L,L,L,U,L,L,L,L
