73.8093,74.9267,76.1933,75.0552,74.9060,76.0255,77.1885,78.2262,77.0646,76.0609,75.0562,74.0553,72.9603,72.9064,72.0415,71.1654
72.8311,72.8672,73.8886,74.0367,74.0208,74.9060,0.0000,0.0000,76.0609,76.2189,75.1055,74.0338,72.0746,73.9914,72.9040,71.8507
71.8745,71.9862,72.8261,73.0273,73.0346,0.0000,73.8770,74.9805,76.1119,75.2390,74.3393,73.4219,72.8961,74.0386,72.9361,71.8723
70.9355,71.0936,71.7974,72.0293,72.0581,0.0000,73.0160,74.0083,75.0202,75.3808,74.3892,73.3922,72.4455,72.8907,72.0202,71.1492
71.4880,0.0000,72.1859,71.3819,71.1998,71.0737,72.0342,72.9216,72.9865,74.2552,74.5247,73.3057,72.2435,73.0017,71.9209,0.0000
72.4538,0.0000,73.2610,72.0177,72.1549,0.0000,70.0977,71.7877,72.1632,73.1593,73.2826,71.3764,71.3467,71.8542,70.9446,69.8962
73.4317,75.5195,74.4046,74.0170,73.1462,72.2793,71.2797,69.9579,71.1652,72.0821,72.1672,71.1238,70.5037,70.7666,69.9824,69.0744
75.2260,75.6107,74.6496,75.0751,74.1325,73.1501,72.1693,71.1505,70.3902,71.0456,71.0911,70.2135,69.6506,69.8031,0.0000,68.1508
76.1908,76.7967,75.2513,76.2572,75.1366,74.0558,73.0072,71.8852,0.0000,70.0927,70.0544,69.3042,68.7851,68.7945,68.1890,68.5384
77.1402,78.0985,77.1451,76.2232,75.2701,74.3006,73.3358,71.4098,70.8687,70.0369,69.2822,68.5584,69.2987,68.4187,68.9937,69.5106
78.0576,78.0609,78.1784,77.0187,75.8870,74.7990,73.8588,72.8411,71.8630,70.9062,69.9753,69.3000,70.4394,0.0000,71.1347,70.5160
79.1059,79.0953,77.9475,76.8216,75.6206,74.6544,74.8252,73.8190,72.7964,71.7880,70.7953,71.2108,71.5343,72.6376,72.1733,71.3922
78.0436,77.9341,76.9122,75.8824,73.8897,74.8258,75.9802,74.7084,73.4076,72.3594,71.3290,72.1845,0.0000,73.8138,73.1874,72.2591
76.9861,76.8077,75.8810,74.8740,73.7824,73.8252,0.0000,73.4747,71.5320,0.0000,0.0000,73.2660,74.1308,74.8872,74.2123,73.1186
75.9360,75.7102,74.8570,73.8782,72.8999,72.7301,71.6512,72.3081,71.4411,72.3404,73.2468,74.1461,75.1435,76.0747,75.2649,0.0000
74.9268,0.0000,72.6879,72.7785,71.9286,70.7287,70.7625,71.3393,71.8768,72.9019,73.9557,75.0412,76.1637,77.3161,76.1771,75.1649
