U,W,R,R,D,W,D,L,R,D,W,W,R,R,R,R,L,D
W,W,R,R,D,L,L,W,W,R,R,R,R,U,U,W,W,D
U,W,W,D,D,L,R,R,R,D,W,U,W,L,R,R,U,W
U,L,L,L,L,L,R,R,R,R,D,U,D,W,U,U,U,L
U,W,U,L,L,L,W,R,R,R,R,R,D,L,U,W,L,L
U,L,L,L,D,D,L,D,R,R,W,W,L,L,L,W,W,W
L,L,L,L,L,L,L,L,R,U,R,R,U,L,L,D,D,D
U,L,L,U,U,U,W,U,U,W,R,U,U,U,R,R,D,L
U,W,U,W,U,L,L,U,U,R,U,U,U,W,W,W,D,L
W,R,U,L,W,W,R,U,U,W,R,U,W,L,L,L,L,L
W,R,U,W,U,R,D,L,L,W,U,U,D,W,U,L,L,L
R,R,U,R,U,U,W,U,W,R,U,W,R,R,U,W,U,R
R,U,W,W,W,U,D,W,R,D,W,W,R,R,U,L,L,U
U,U,L,L,D,W,D,D,W,R,R,R,D,W,U,L,U,U
D,U,D,R,D,R,R,D,D,D,W,W,D,D,D,W,D,D
D,R,D,W,R,R,R,R,R,R,R,R,R,D,D,W,D,D
L,W,D,W,D,D,W,R,U,R,U,W,W,D,L,L,L,L
R,R,R,R,D,R,R,U,R,R,U,W,U,D,W,U,L,U
