W,W,L,D,D,R,D,D,L,L
W,D,D,D,L,W,D,L,L,L
U,L,L,L,L,L,W,W,W,U
D,W,W,W,D,L,W,W,D,W
D,W,U,W,D,W,D,R,R,R
D,U,W,W,D,R,D,D,W,U
L,L,L,W,D,L,R,D,W,W
W,D,W,W,D,W,W,D,L,D
U,W,W,W,R,R,U,W,W,D
L,L,R,W,D,L,L,R,R,U
