D,D,D,L,L,W,W,U,U,L,L,R,U,W,L,L
D,D,L,L,W,W,W,W,U,U,W,U,U,U,W,U
D,L,L,L,L,W,U,W,U,U,W,W,U,U,L,W
D,L,L,D,D,W,W,W,U,U,W,D,W,W,R,R
D,W,D,D,D,L,D,R,U,U,L,R,R,R,W,W
D,W,W,D,L,W,D,R,U,L,W,D,U,W,R,D
U,U,U,W,U,L,W,D,U,W,W,W,W,R,R,D
U,U,U,L,L,D,D,W,U,U,L,L,L,L,W,D
U,R,U,L,L,R,D,W,W,W,U,U,W,W,D,D
R,U,U,U,L,W,D,L,L,L,L,W,W,R,D,L
D,U,U,L,L,D,W,U,W,U,W,U,U,W,D,L
U,L,U,W,R,R,R,U,L,W,W,U,R,L,L,L
D,U,D,D,R,R,U,U,U,L,L,W,W,W,U,L
D,W,D,L,L,W,W,U,L,W,W,R,R,W,U,L
D,L,D,D,W,W,R,U,U,L,W,R,D,D,L,W
D,W,D,R,R,U,W,U,U,U,L,W,D,D,W,U
