U,U,W,L,L,R,R,W,D,L
W,W,U,W,U,U,W,D,D,W
L,L,W,W,U,D,W,D,R,R
W,W,L,L,W,R,D,L,D,D
D,W,U,W,W,R,R,W,R,D
R,R,R,U,W,D,W,W,R,R
R,U,W,U,W,U,L,L,W,W
R,U,R,U,R,U,U,R,D,L
R,U,W,U,W,U,U,W,D,W
U,U,U,U,L,W,W,L,L,L
