U,W,W,D,D,R,W,W,U,W,U,U,W,R,R,R,U,W
W,U,L,L,L,D,L,W,U,U,W,W,D,W,W,L,L,U
R,U,U,L,L,D,W,D,W,U,L,L,L,W,W,L,L,L
W,R,U,R,W,R,R,D,D,L,L,W,U,R,D,W,L,L
R,U,U,W,R,R,R,R,D,L,L,W,R,R,D,W,D,W
R,U,U,W,R,U,U,R,D,L,L,L,L,W,R,R,W,U
U,W,D,D,R,U,W,W,D,W,L,D,L,R,U,W,D,W
R,R,D,L,W,R,R,R,W,U,W,D,W,R,U,R,D,D
W,W,D,W,U,W,U,W,U,W,D,D,L,W,U,W,R,D
W,W,L,L,W,L,R,R,U,W,D,L,L,L,W,W,R,D
W,R,U,L,R,U,R,U,U,L,L,L,L,W,D,L,W,D
R,R,U,U,U,U,R,U,U,U,L,W,D,W,D,W,W,W
W,U,U,U,U,W,U,L,R,U,U,L,L,L,W,D,L,L
W,W,U,L,W,U,U,R,D,W,W,W,U,L,L,L,W,U
R,D,U,L,W,U,R,R,D,D,W,W,U,U,L,L,R,W
R,R,L,L,R,R,R,R,R,R,U,U,W,D,D,W,D,L
U,W,W,U,W,W,W,R,U,U,U,U,L,L,L,L,L,L
W,U,W,U,R,R,R,R,U,L,R,U,W,U,W,U,D,W
