0.0000,87.4834,87.6394,85.1619,82.9909,81.8905
87.4641,88.6316,0.0000,84.0453,84.1065,81.8641
0.0000,0.0000,83.3613,84.4814,0.0000,82.2692
0.0000,84.3263,83.3266,83.3500,83.2470,80.8833
86.9021,85.5792,84.2158,0.0000,80.7310,78.8590
84.6624,85.3981,83.2105,80.9261,79.9509,0.0000
