R,R,R,R,R,R,U,W,L,L,L,R,R,R,R,U,L,L
R,R,R,U,W,W,U,L,L,L,L,U,W,U,W,U,U,L
D,R,U,U,L,W,U,W,U,U,W,U,W,U,W,U,W,W
R,R,U,U,L,W,U,L,L,W,D,R,R,U,W,U,L,D
U,U,U,U,U,R,U,U,W,R,D,L,R,R,R,W,R,D
R,U,W,W,W,W,U,U,L,L,D,W,R,R,R,R,D,D
U,U,L,L,D,R,U,U,W,R,D,L,D,R,D,R,R,D
U,U,L,D,D,W,D,U,W,R,D,D,D,W,D,R,R,R
U,W,R,D,W,D,W,R,D,D,D,L,R,R,D,W,W,W
W,R,R,D,W,D,R,W,D,D,D,W,R,R,R,R,R,W
R,R,R,R,R,D,D,R,R,D,L,L,L,U,U,U,W,D
W,R,R,R,R,R,D,D,W,L,L,W,U,R,R,U,L,L
D,L,W,D,D,W,R,D,W,D,L,L,L,W,R,U,L,L
D,W,L,L,L,L,W,R,R,R,W,L,L,W,R,U,W,W
R,R,U,L,W,W,W,U,U,W,R,D,D,W,D,U,L,U
R,U,U,U,W,W,U,U,U,D,R,R,D,L,L,L,L,U
R,U,U,W,R,R,D,D,D,D,D,U,W,U,W,U,U,L
W,U,U,L,W,W,R,R,R,D,D,W,R,U,L,L,U,R
