R,R,R,R,R,R,R,R,U,L,U,L,L,L
W,R,R,R,R,R,U,U,U,U,U,W,U,W
R,R,R,U,U,U,U,U,U,U,U,L,L,L
R,R,R,U,U,U,U,U,U,U,U,U,L,L
R,R,R,R,W,U,U,U,U,U,U,U,L,L
U,U,U,U,L,U,U,U,U,W,W,U,U,L
U,U,U,U,U,U,U,U,U,L,D,U,U,D
U,R,U,U,U,U,R,U,U,D,D,D,W,D
U,R,U,U,R,R,R,D,D,D,D,D,D,L
R,R,R,R,R,R,R,R,D,D,D,D,R,W
U,R,R,R,R,R,R,R,R,R,R,D,D,D
R,R,U,W,R,R,R,R,R,R,R,R,D,D
R,R,R,R,R,R,R,R,U,W,R,R,D,D
U,W,U,U,W,R,R,R,R,R,U,W,D,L
