U,L,U,L,L,L,U,L,L,L,U,L,L,L
U,U,U,U,L,L,W,U,L,L,U,U,L,L
U,U,W,U,U,L,L,U,U,W,W,W,U,U
W,U,L,W,U,U,U,U,U,D,W,D,U,U
R,U,U,L,U,U,U,U,R,D,L,L,L,L
U,U,L,D,D,L,L,U,U,W,U,U,U,D
W,D,D,D,R,W,U,D,D,R,D,L,R,D
R,D,L,L,L,D,W,D,D,R,R,W,R,R
R,D,D,D,L,L,L,L,L,L,U,W,L,U
W,D,D,L,L,L,L,L,L,L,U,R,U,U
U,L,L,L,L,L,U,U,L,L,L,W,U,U
U,U,U,L,L,W,D,U,L,L,W,R,U,U
U,U,L,L,U,L,L,L,L,L,L,L,U,U
W,U,L,L,U,L,L,L,U,L,U,L,U,W
