R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,U,L
R,R,R,R,R,R,R,R,U,R,R,R,R,R,R,U,U,U
R,R,U,R,R,R,R,R,R,R,U,R,R,R,U,U,U,U
U,R,U,R,R,R,R,R,R,R,R,R,R,U,U,U,U,U
R,R,R,R,R,R,R,R,R,R,R,R,U,U,U,U,U,U
U,R,U,W,R,R,U,R,R,R,R,R,U,U,U,U,W,U
R,R,R,R,R,R,R,R,R,R,D,U,U,U,U,U,R,U
R,R,R,R,R,R,R,R,U,U,W,U,U,U,U,U,U,U
U,R,U,R,R,R,U,U,U,U,R,U,U,U,U,W,U,U
U,U,R,R,U,U,U,U,R,U,U,U,U,U,U,R,U,U
U,R,R,R,U,U,U,R,U,U,U,U,U,U,U,U,W,U
U,R,R,U,U,U,U,R,U,U,U,U,U,U,U,U,R,U
R,R,R,R,U,W,R,R,R,R,R,R,D,D,U,U,U,U
W,R,R,R,R,R,D,R,R,R,R,R,D,D,D,L,U,U
R,R,R,R,R,R,D,R,R,D,D,W,R,D,L,L,L,U
R,R,R,R,R,R,R,R,R,R,D,D,R,D,D,L,L,L
U,W,R,U,W,R,R,R,R,R,R,R,R,R,L,L,L,L
W,R,R,R,R,R,R,U,R,R,R,U,R,U,U,L,L,L
