D,D,D,L,L,L,R,R,R,U,W,U
D,D,D,W,U,W,W,U,U,U,W,W
U,U,W,D,U,L,L,U,W,U,L,L
U,L,L,L,L,L,R,R,U,L,L,L
R,R,W,D,W,D,W,U,U,U,L,W
R,R,W,D,L,D,W,D,W,U,W,W
U,W,L,L,W,U,R,D,L,L,L,W
U,W,W,U,L,U,R,D,W,W,W,W
U,U,L,U,W,W,W,D,L,R,R,W
U,U,W,W,D,W,W,W,U,L,W,U
U,U,W,R,R,R,R,D,U,D,W,W
L,L,W,U,W,U,W,D,W,D,U,U
