R,R,D,L,L,L,L,D,D,D
W,W,D,L,L,L,L,D,D,D
L,L,L,L,D,W,W,D,D,L
D,W,W,W,D,W,R,R,L,L
R,D,L,L,R,D,W,U,U,L
W,D,W,W,W,D,W,U,U,U
D,W,D,D,W,D,W,U,U,U
D,L,D,D,L,W,U,L,U,U
D,D,L,D,W,D,U,D,W,U
D,L,L,R,R,L,L,L,L,L
