D,W,R,R,L,L,L,L,L,W
D,W,U,U,U,L,W,U,D,L
D,R,U,U,U,L,L,R,R,L
R,R,U,U,W,U,L,L,W,U
U,U,W,U,L,U,W,U,W,U
U,W,R,U,R,U,L,W,U,W
U,L,U,U,R,U,L,L,W,U
L,L,U,W,U,U,U,L,L,W
U,W,U,W,U,U,U,U,L,L
U,L,L,R,R,U,U,U,L,L
