D,R,D,W,W,U,R,R,R,W,U,L,L,L,L,R,D,L
D,W,D,L,W,D,D,W,D,W,U,U,L,L,W,R,D,L
R,R,L,L,W,R,R,R,R,R,U,W,L,L,W,D,D,L
R,D,D,D,D,R,R,U,U,W,U,W,W,U,R,D,D,L
R,R,D,D,D,R,U,U,U,W,U,L,R,U,R,R,D,W
W,W,D,D,D,W,D,U,R,R,U,W,R,R,R,R,R,R
U,W,D,D,D,W,D,L,L,R,U,L,R,U,R,R,U,W
U,L,L,L,D,L,L,L,L,W,W,R,R,R,R,U,U,L
U,U,L,D,W,U,L,L,L,L,R,U,R,U,W,R,U,L
R,U,L,L,L,U,W,U,L,L,W,R,R,U,W,W,U,L
D,U,U,U,L,L,W,U,L,L,R,R,U,L,R,R,U,U
U,L,W,U,U,W,U,W,U,W,R,R,U,D,R,R,U,L
U,U,L,U,U,L,W,D,W,W,U,U,U,W,U,W,U,U
U,U,W,U,W,U,L,L,L,R,U,U,U,R,U,R,U,L
W,U,L,U,L,U,U,L,L,W,U,U,U,U,U,U,U,W
R,U,U,U,U,U,W,U,L,L,R,W,W,U,U,U,W,D
U,W,U,W,W,U,L,L,U,U,U,L,R,U,U,U,L,L
U,R,U,L,L,U,W,U,U,U,U,L,R,R,U,U,L,L
