R,R,R,D,D,D,L,D,L,W,D,D,R,R,R,U,D,L
R,R,R,D,R,D,L,L,L,L,L,L,D,D,R,R,D,L
U,U,W,D,L,W,U,U,L,L,L,L,D,D,R,R,D,W
U,U,W,L,L,L,L,L,W,U,L,W,R,R,R,R,R,R
U,W,D,W,U,U,L,U,U,L,L,R,R,R,R,R,R,U
R,R,R,R,U,U,U,U,W,U,L,R,R,R,R,U,U,U
R,R,R,R,U,U,L,U,L,U,U,R,R,R,R,R,R,U
R,R,R,U,U,U,U,U,W,U,U,W,R,R,R,R,U,U
R,R,U,U,U,U,U,U,L,U,U,R,R,R,R,U,U,U
U,U,U,U,U,L,L,U,U,U,U,R,R,U,R,U,U,U
U,W,R,U,U,U,L,L,L,U,R,U,U,R,R,U,U,U
U,R,U,W,U,U,U,L,L,L,U,U,U,W,L,L,W,U
U,U,U,R,U,U,U,U,U,W,R,R,R,R,U,R,R,R
U,R,U,U,U,U,U,U,U,L,D,R,R,U,U,U,R,U
U,R,U,D,U,U,D,L,L,R,D,L,U,U,U,W,W,U
D,D,W,D,D,D,D,L,U,R,U,L,R,R,U,L,R,U
D,R,R,D,D,R,R,W,D,L,U,U,U,W,U,U,U,U
R,R,R,D,L,L,U,L,L,L,L,U,U,R,U,U,U,U
