99.9990,0.0000,95.1737,92.8797,92.9366,90.5309,89.1788,87.8744,85.6512,0.0000,85.8652,87.0125,87.3436,86.3963,86.2127,86.3225,87.3781,88.5360
99.6917,97.2017,96.7253,94.0106,92.6787,0.0000,87.8744,86.8213,86.6180,87.6899,0.0000,88.2764,0.0000,87.4548,87.3277,87.1021,87.4463,87.3781
98.3863,0.0000,94.1348,93.0209,91.6322,0.0000,86.5885,85.5522,87.6154,88.9942,90.3441,89.4541,0.0000,88.6381,88.5057,88.1938,88.6651,0.0000
97.0971,0.0000,94.2080,0.0000,89.1055,87.9941,87.7959,86.5194,86.9378,0.0000,91.8279,90.5355,89.3443,88.5112,87.4640,89.2725,88.5809,87.4141
0.0000,91.2513,92.6209,91.1545,89.7393,88.4961,89.1023,0.0000,88.1509,90.6782,91.8863,90.9276,0.0000,90.9182,89.4740,90.7754,89.8219,0.0000
88.7144,90.0169,91.0419,89.1360,88.6215,0.0000,90.3663,0.0000,0.0000,0.0000,93.3804,92.0190,0.0000,92.3098,0.0000,92.2665,90.9000,92.8386
87.7605,0.0000,89.9686,90.9759,89.5787,89.2749,91.5704,93.2008,94.6643,94.7294,93.4671,0.0000,91.1011,93.5384,93.9095,93.6655,92.8973,94.3162
88.9318,89.0000,0.0000,91.1625,88.9118,90.0293,89.4864,91.4118,93.6050,94.7176,93.4013,92.0150,90.9059,91.1460,91.5545,92.4723,93.4314,95.7476
90.1093,90.1954,91.5736,90.4565,89.3220,90.1110,89.4529,0.0000,0.0000,94.9545,92.7449,90.7242,91.5254,92.6806,92.9213,93.4529,94.9741,97.3092
91.2994,89.9811,91.7791,0.0000,90.1833,91.4927,90.5632,0.0000,96.8144,96.4928,93.8811,92.5327,92.6541,94.0282,94.1213,95.7719,97.3341,97.5672
92.6801,91.9903,94.4253,97.0902,0.0000,92.9910,91.6537,0.0000,95.4964,95.1035,93.7075,93.4062,0.0000,0.0000,92.1290,0.0000,98.7924,98.8913
92.6739,93.9130,95.3915,96.7963,95.5270,93.0696,91.8088,90.3686,92.7632,0.0000,92.3368,91.2030,91.7573,93.1851,94.5549,96.2864,98.7648,98.8897
92.6209,93.9991,95.2598,96.6631,0.0000,92.9912,91.6556,90.4414,0.0000,0.0000,0.0000,91.4017,90.1086,92.1447,93.1851,0.0000,97.6128,98.7617
91.4037,0.0000,94.0296,94.1910,0.0000,91.6388,90.5810,0.0000,88.5044,86.3108,88.3539,90.7321,91.3737,92.5937,91.9114,93.9154,96.2377,97.3327
90.1849,90.0494,92.4932,0.0000,0.0000,90.1990,88.2971,87.1444,87.3433,87.5814,0.0000,92.1579,92.5183,92.7380,93.9902,94.9250,96.3282,0.0000
89.0748,89.6966,90.9735,89.7873,88.7285,87.8560,87.2148,87.2301,86.4197,87.4543,89.8568,89.9087,91.1492,0.0000,95.2797,94.8030,96.0479,94.6514
89.1542,88.6942,89.6791,89.8727,89.7260,89.4935,87.1318,86.1482,85.7164,87.0424,88.4176,87.7150,88.4242,86.3661,0.0000,0.0000,94.6514,93.5454
87.9341,87.5599,87.4608,88.5505,88.5123,88.2102,87.0572,0.0000,83.5684,84.9267,86.9972,0.0000,0.0000,88.4619,87.2966,0.0000,93.3007,92.4248
