R,R,R,D,W,R,D,D
W,W,W,D,W,W,D,L
U,D,W,R,R,D,D,D
R,R,D,W,W,R,D,D
W,W,R,R,R,W,D,D
W,L,U,R,R,R,W,D
W,D,L,W,R,R,R,U
L,L,L,R,U,U,W,U
