W,R,R,U,W,W,D,U
R,R,U,U,L,L,L,L
U,W,U,U,D,D,W,U
R,D,U,R,D,W,D,W
W,D,L,R,D,L,L,L
W,D,W,R,D,L,L,L
L,L,L,D,D,L,W,W
W,U,R,R,D,W,U,W
