W,U,U,U,L,L,W,D
L,U,U,W,W,U,L,L
W,U,U,L,R,U,L,U
U,W,D,W,W,W,D,L
W,W,D,U,L,L,L,W
W,U,W,U,W,W,U,W
W,U,U,W,U,W,W,D
L,L,L,R,U,R,U,D
