R,R,D,D,D,R,R,R,R,R,D,D,D,D,D,D,D,D
R,R,D,D,D,D,D,R,R,D,D,D,D,D,D,D,D,D
D,R,R,D,D,D,D,R,R,D,D,R,R,D,D,D,D,D
D,D,R,D,D,D,D,R,R,D,D,R,R,D,D,D,D,D
D,D,R,D,D,D,D,W,R,D,D,D,W,D,D,D,D,D
D,R,R,R,D,D,D,W,W,D,D,D,W,D,D,D,D,D
R,R,R,R,R,D,R,R,R,R,R,R,R,D,D,D,D,D
R,R,R,R,R,R,D,R,D,R,R,R,D,D,D,D,D,D
R,R,R,R,R,R,R,R,R,R,R,R,R,D,D,D,D,D
R,R,D,W,R,R,R,R,R,R,R,R,R,R,R,R,D,D
R,R,R,R,R,R,R,R,R,R,R,R,D,W,R,R,R,D
R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R
R,R,U,R,R,R,R,R,U,W,W,R,R,R,R,R,R,U
R,R,R,R,R,U,R,R,R,R,R,R,U,R,R,R,U,U
R,R,R,U,W,U,R,R,R,U,W,R,R,R,R,U,U,U
R,R,R,R,R,R,R,R,R,R,R,U,R,R,R,U,U,U
R,R,R,R,R,R,R,R,R,R,R,R,R,R,U,U,U,U
R,R,R,R,R,U,R,R,R,R,R,R,R,R,U,U,U,U
