73.8966,76.0865,77.2394,76.0933,74.8790,73.7679
73.9432,75.0539,75.9904,75.1161,73.2336,72.8349
73.0780,74.0438,74.9132,75.2369,74.0264,72.9310
72.1989,72.9638,0.0000,74.1135,73.1177,72.1361
71.2363,0.0000,71.8139,72.8986,72.1328,71.2796
70.2486,69.9483,70.8946,71.7380,71.0472,69.3530
