R,R,U,L,R,U,L,L,L,L,D,L
U,U,U,U,U,U,U,L,L,L,L,L
U,U,U,U,R,U,U,U,U,L,L,W
U,U,U,U,U,U,D,D,U,L,L,L
U,U,U,R,R,R,D,D,W,D,L,L
W,W,D,W,R,R,D,L,L,L,L,W
D,R,R,D,R,R,U,L,L,L,L,L
R,R,R,D,L,U,U,U,L,L,L,L
R,R,U,W,D,D,U,U,U,L,L,L
R,R,R,R,D,D,L,L,U,L,L,L
R,R,R,R,R,L,W,W,D,D,L,L
R,R,R,R,U,U,L,L,L,L,W,U
