R,R,D,D,D,R,U,L,L,L
R,R,D,D,D,D,U,D,D,W
D,R,D,D,R,D,L,D,D,D
D,W,D,D,W,D,D,D,D,D
R,R,R,D,W,D,L,D,D,L
R,R,R,R,R,D,W,D,L,L
R,R,R,R,R,R,U,L,L,W
R,R,R,R,R,R,U,L,L,L
U,U,W,U,R,U,U,U,L,L
U,U,R,R,R,U,U,U,U,L
