R,R,L,L,L,U,U,W
D,R,W,U,U,U,U,U
D,W,U,W,U,W,U,U
W,R,U,L,L,L,W,U
R,R,U,L,L,W,L,U
W,D,W,U,L,W,D,W
L,L,L,L,U,R,D,W
W,U,L,L,L,W,R,R
