0.0000,99.9990,97.5088,97.5373,95.2949,0.0000,89.5098,0.0000,99.9990,99.9990
0.0000,0.0000,97.5373,97.5169,97.0822,94.6248,91.9026,0.0000,0.0000,0.0000
97.7340,95.2685,97.1121,95.2621,95.0974,0.0000,0.0000,97.1541,98.8184,96.3807
97.5052,0.0000,0.0000,0.0000,97.5401,0.0000,99.9990,99.4354,99.3163,96.7157
99.9990,99.9990,0.0000,99.9990,97.5091,99.9990,0.0000,97.1512,98.7920,96.1160
0.0000,99.9990,0.0000,0.0000,0.0000,0.0000,0.0000,94.8288,95.9292,93.9188
94.4780,0.0000,0.0000,0.0000,0.0000,99.9990,0.0000,94.9761,94.4659,92.2960
96.9335,94.5039,93.0168,95.2312,0.0000,0.0000,99.9990,97.5017,94.9761,92.7379
97.1985,94.7138,94.7986,94.7496,0.0000,99.9990,99.9990,99.9990,0.0000,94.7428
99.9990,0.0000,94.7496,97.2025,99.9990,99.9990,0.0000,99.9990,99.9990,97.2017
