W,R,D,W,R,R,R,L,L,L,R,R
U,W,R,R,R,R,U,W,U,D,U,W
W,R,R,R,W,U,U,W,R,D,W,U
W,W,W,R,D,R,R,W,U,W,U,W
R,R,W,W,R,D,W,L,L,R,W,W
R,D,D,L,U,W,R,D,W,R,R,U
W,D,L,L,W,D,W,R,R,W,W,U
U,D,W,W,W,R,R,U,W,U,L,U
U,W,D,U,R,U,W,L,R,U,U,L
U,W,D,W,U,W,U,W,R,U,U,D
U,L,L,L,W,R,U,D,U,U,R,U
U,W,W,U,W,R,R,D,W,W,U,U
