D,D,D,L,L,L,L,L
D,D,D,D,L,L,L,D
D,D,D,D,L,L,D,D
R,D,D,L,L,L,L,L
W,D,L,L,W,D,L,L
L,L,L,L,L,L,L,L
U,L,L,L,L,L,L,L
U,U,U,L,L,L,L,L
