0.0000,99.9990,0.0000,0.0000,94.7428,0.0000,99.9990,99.9990,99.9990,97.7793,0.0000,99.9990,0.0000,0.0000
-99.9990,0.0000,0.0000,99.9990,97.2017,0.0000,99.7768,97.9770,99.9990,99.9990,99.9990,99.9990,99.9690,97.4548
-99.9990,-99.9990,0.0000,99.9990,0.0000,94.6316,97.0891,97.9528,0.0000,0.0000,0.0000,99.9990,99.7257,97.2868
0.0000,0.0000,0.0000,97.2017,94.7428,0.0000,95.6160,97.7219,97.7502,94.9844,0.0000,0.0000,97.2683,97.5356
99.9990,99.9990,99.9990,99.9990,0.0000,0.0000,97.0555,95.4542,0.0000,92.5532,0.0000,95.3376,94.8667,0.0000
99.9990,99.7816,97.8029,0.0000,99.9990,99.7290,97.2185,94.8437,0.0000,0.0000,0.0000,93.0609,94.3488,94.7001
0.0000,97.5616,99.7577,99.9990,99.9990,97.5419,0.0000,94.9158,94.9792,92.7744,92.8433,94.3102,96.9198,97.2023
92.0380,94.7620,0.0000,0.0000,0.0000,94.7790,92.3503,92.4706,0.0000,94.6090,95.1035,0.0000,0.0000,0.0000
89.6435,0.0000,99.9990,0.0000,96.6552,96.3174,0.0000,90.0633,90.0040,91.9431,0.0000,96.8352,95.6228,0.0000
0.0000,0.0000,97.5091,97.5401,95.4649,94.7818,0.0000,0.0000,92.1532,94.4751,97.2471,99.4721,97.9413,99.9990
0.0000,98.7044,98.8232,0.0000,97.4166,97.1558,94.6975,94.9562,94.2892,0.0000,99.3715,99.9349,99.9920,0.0000
0.0000,99.9990,0.0000,47.9762,0.0000,0.0000,0.0000,97.5336,96.6590,94.9298,96.9254,0.0000,99.9990,99.9990
52.2645,0.0000,51.9701,49.8446,0.0000,96.7653,99.1674,97.6117,99.2489,96.9254,99.6613,99.9990,99.9990,97.9990
54.1870,56.3741,54.1547,0.0000,99.9990,97.4239,99.6516,99.7078,99.7345,0.0000,0.0000,0.0000,0.0000,99.9990
