W,R,R,R,R,W,D,D,L,L,W,W,D,W,L,L,R,R
R,R,R,R,U,W,D,L,L,W,U,W,D,D,W,R,R,R
R,U,R,R,U,D,D,W,W,D,W,R,D,L,W,U,W,W
R,U,R,U,W,D,L,D,D,D,L,W,L,R,R,U,L,L
U,W,U,R,R,R,W,D,L,L,W,D,L,R,U,U,L,L
D,R,D,R,D,W,U,D,W,U,L,L,L,L,U,U,W,W
W,W,D,R,R,R,R,R,W,U,U,U,L,L,D,D,D,D
L,L,L,L,R,R,U,W,D,U,U,U,L,L,D,D,D,D
U,W,W,R,R,R,U,L,L,L,R,U,U,W,D,D,D,D
W,R,D,R,U,W,U,L,L,D,D,U,D,W,D,L,L,W
U,W,D,L,U,R,U,L,R,D,L,L,R,R,U,W,U,U
U,U,W,U,U,U,U,W,R,R,W,D,R,U,U,L,D,D
W,W,W,W,U,U,R,D,U,W,D,L,L,D,U,R,R,D
D,D,W,W,U,R,R,R,W,U,L,W,D,L,L,D,U,W
R,R,R,D,W,R,R,R,R,U,U,L,L,L,L,D,L,W
W,W,R,R,D,R,R,R,R,U,W,W,U,W,W,D,W,D
R,D,D,W,D,W,U,W,U,U,W,R,R,D,R,R,D,L
R,R,R,R,R,R,R,R,U,U,L,R,R,L,L,W,D,W
