U,L,L,R,R,U,W,D
U,U,L,R,U,U,L,D
U,L,U,R,U,U,D,D
U,U,L,U,U,R,R,D
W,U,U,U,W,U,U,W
R,U,U,U,R,U,U,L
U,U,W,W,U,W,U,U
W,U,L,W,U,R,U,U
