R,R,R,U,R,R,R,R,R,R,R,R,R,R,R,U,L,L
R,U,R,U,W,R,R,R,R,R,R,R,U,U,U,U,U,L
R,R,R,R,R,R,R,R,R,R,R,U,U,U,W,U,W,W
D,R,R,R,R,U,R,R,U,W,R,U,U,U,R,U,D,D
D,L,R,R,R,R,D,D,W,R,D,R,R,D,R,R,D,D
L,D,W,W,W,W,D,R,R,D,D,D,R,R,R,R,D,D
R,R,R,R,D,R,D,R,R,R,R,R,R,R,R,R,R,D
R,R,R,R,R,R,D,D,W,D,D,R,R,R,R,R,R,R
U,W,R,R,R,D,W,D,D,D,D,L,R,U,R,U,W,W
W,R,R,D,W,D,R,R,D,D,L,W,R,R,R,U,L,L
R,D,R,R,R,R,R,R,R,D,L,L,U,U,U,U,U,U
W,R,R,R,R,R,R,U,W,L,L,W,U,U,U,U,U,U
R,U,R,R,U,W,U,U,W,U,L,L,L,R,U,U,U,U
U,W,R,R,U,R,U,R,R,U,U,U,L,W,U,L,W,W
U,R,R,R,U,R,R,R,U,W,U,U,U,W,U,U,R,U
U,R,R,U,W,R,R,U,U,R,U,U,U,U,L,U,U,U
R,R,R,R,R,R,U,U,U,U,U,U,L,U,L,L,R,D
R,R,R,R,U,W,U,U,U,R,R,W,U,U,U,R,R,D
