87.2420,85.9534,84.8241,83.6952,84.1810,83.0690,81.8225,80.6204,79.4617,79.6414,80.7762,81.9446,83.1537,82.6612,83.8110,84.9926,86.2066,87.4720
84.8990,84.8315,84.8630,83.6233,83.1299,0.0000,80.6204,79.6518,78.7234,79.1125,80.0930,81.0542,81.9815,82.3171,83.3291,84.3708,85.2958,86.2066
83.7704,83.7086,83.6246,82.5856,82.0920,0.0000,80.4155,79.4857,79.0150,79.2363,80.3154,81.4375,82.4665,82.6974,83.4357,85.3765,86.2192,85.1996
84.5673,83.5989,81.7536,81.4795,80.8050,80.8031,81.6102,80.4155,79.9893,0.0000,80.1785,82.3200,83.6706,84.9407,85.6015,86.6549,86.2780,85.1464
85.8193,84.6913,83.4795,82.6215,83.0038,81.7853,82.9540,0.0000,81.0091,82.2225,81.1092,81.2178,0.0000,86.1525,86.6964,87.9910,87.5248,0.0000
87.1070,85.8193,84.4490,83.5728,84.3151,0.0000,84.2106,0.0000,0.0000,83.6147,81.8312,80.8001,0.0000,87.2354,0.0000,89.3852,88.6348,90.2649
88.4309,0.0000,83.4912,84.4888,85.5356,85.4248,85.3370,84.2174,82.7868,84.9565,84.0330,0.0000,87.2378,88.4000,88.4101,90.6708,90.7190,91.6715
89.6106,89.7082,0.0000,86.8121,86.8235,87.7631,86.6066,84.2729,83.8926,85.1532,85.0417,86.2039,87.2565,88.3127,89.3556,90.6284,91.8145,93.0112
90.7930,90.9162,90.6531,89.1694,87.8668,87.8707,87.8766,0.0000,0.0000,84.7422,85.8482,86.9953,88.1448,89.3072,89.6496,90.7572,93.0356,94.3983
91.9871,92.1756,93.2129,0.0000,87.8700,89.0430,89.0500,0.0000,85.0872,84.5476,86.6542,87.8835,89.1421,90.6005,90.6435,91.9272,93.2570,94.4979
93.1881,93.2964,94.5826,97.1057,0.0000,90.3762,90.2384,0.0000,87.4916,86.1416,86.8836,88.0858,87.9811,0.0000,91.0289,92.2486,93.4763,95.9093
92.8341,94.0573,95.4221,96.8133,95.5438,92.7972,91.4236,90.2019,88.8282,0.0000,86.7767,87.9221,88.9209,90.1865,91.3561,92.5721,93.7741,96.1618
92.5773,93.9051,95.2755,96.6797,0.0000,92.7192,91.3602,90.0444,88.6525,0.0000,0.0000,89.1137,89.2225,90.4450,91.6881,93.1350,94.5436,96.0266
91.5546,92.7795,94.0241,95.2594,0.0000,91.3533,90.1584,88.9602,86.8017,85.8791,87.1714,88.3352,89.2611,90.4002,90.2112,92.3417,93.5036,94.6281
90.4851,91.5743,92.7764,93.8738,0.0000,90.0207,88.9579,87.7820,86.5520,84.7204,0.0000,89.5434,89.7080,89.7835,90.9032,92.0862,93.4169,93.3893
89.4148,90.3896,91.5219,92.3676,90.9986,89.8164,88.5523,86.3699,85.7103,86.8237,88.3627,88.3788,88.5108,0.0000,91.8183,90.9919,91.1070,92.0465
89.5464,89.5435,90.7609,92.0251,89.7435,89.7319,87.4836,86.3241,85.1238,85.8902,87.0585,87.0915,86.1282,84.9046,0.0000,0.0000,90.0005,90.7446
88.3830,88.5083,89.5595,90.5510,89.4018,88.5177,87.3662,86.2265,84.0385,84.7913,85.7876,0.0000,84.9046,84.1978,86.4351,87.5896,88.7587,89.4637
