U,W,U,U,U,W,D,D,W,W,W,D,L,L,D,L,W,U
W,W,U,U,U,W,D,D,W,D,R,D,W,R,D,L,W,U
R,R,U,U,U,W,D,L,W,D,W,D,W,W,L,W,W,W
R,U,W,U,W,R,D,L,U,R,R,D,W,U,R,R,R,D
U,W,W,R,R,R,D,L,D,U,W,D,W,U,U,W,R,D
U,R,D,W,W,W,D,L,D,W,U,W,L,L,W,U,W,D
W,W,D,W,W,L,L,W,D,W,W,L,L,W,D,W,U,U
R,R,D,W,W,U,L,L,W,U,L,L,L,L,L,W,U,U
W,R,R,D,L,U,D,W,R,D,D,U,W,W,D,W,U,R
U,L,W,D,L,W,D,L,L,R,D,W,L,L,L,U,U,W
U,U,W,D,W,W,D,W,D,U,W,W,U,L,W,U,U,W
U,R,D,W,W,W,W,D,W,U,L,R,U,L,L,U,U,W
D,W,R,D,L,L,L,L,L,U,L,R,U,L,L,W,U,L
R,R,D,D,L,W,W,U,D,D,D,W,U,D,L,L,D,W
R,R,R,D,W,D,L,L,D,D,D,R,R,L,L,D,D,D
R,R,R,U,U,L,L,L,R,R,D,W,U,U,L,L,L,L
R,U,W,U,U,D,W,D,R,U,W,D,U,U,D,D,D,U
W,U,R,U,W,D,L,L,W,U,L,L,R,R,D,L,L,W
