-100.0000,0.0000,93.0199,93.5405,91.1272,92.8991,94.0537,95.4488,95.3913,94.8683,97.3552,0.0000,0.0000,100.0000
0.0000,97.9793,95.3920,95.1514,0.0000,93.5505,92.8991,0.0000,94.1964,94.6567,97.0881,0.0000,93.2963,0.0000
100.0000,99.6030,96.8015,94.3480,93.1093,0.0000,0.0000,94.1648,93.1843,0.0000,95.8341,95.9881,95.7369,94.4808
0.0000,98.0107,95.6775,93.5480,0.0000,90.9469,93.6555,93.5754,95.5010,93.0633,93.5951,95.7697,0.0000,0.0000
94.0954,95.4096,95.6531,95.2628,0.0000,88.5661,0.0000,95.7688,97.3153,0.0000,92.4481,93.1153,92.0534,0.0000
93.5917,95.9693,0.0000,93.3761,93.6170,0.0000,100.0000,0.0000,100.0000,0.0000,0.0000,92.4538,93.1461,0.0000
93.6220,96.1218,96.1492,95.7876,96.0917,97.5104,98.8265,100.0000,100.0000,100.0000,97.5062,94.7972,0.0000,78.1600
93.2114,95.6638,94.0141,94.8815,97.2288,97.3360,98.7522,0.0000,0.0000,0.0000,0.0000,95.1451,0.0000,79.2100
92.6977,93.3045,94.5632,0.0000,0.0000,96.1683,98.5520,98.6731,100.0000,100.0000,0.0000,96.4096,0.0000,78.1600
95.0548,94.4439,0.0000,93.4680,95.7988,95.7457,97.2365,98.5300,0.0000,97.5098,97.5391,96.3643,96.6978,0.0000
96.3945,96.8226,96.9297,94.3636,0.0000,93.5736,95.7175,95.8833,94.6623,0.0000,97.5247,97.1590,94.9047,95.3721
93.9457,0.0000,98.5508,0.0000,93.5261,93.8033,93.4545,94.5427,94.9605,95.2445,95.0481,94.7414,94.7645,93.1370
0.0000,0.0000,99.8583,98.7100,95.9350,0.0000,91.1539,92.0573,92.4777,0.0000,93.7691,93.5139,93.3900,92.2085
-5.0000,0.0000,100.0000,100.0000,0.0000,0.0000,0.0000,89.7037,90.0366,0.0000,92.5376,0.0000,93.9964,91.6468
