74.8728,75.4466,74.1780,75.5076,75.1651,75.0665,74.5468,75.1150,76.1266,77.2774,78.3162,77.1648
77.0090,76.6926,76.0524,76.7332,76.1468,76.1301,76.6147,0.0000,75.1150,0.0000,77.1648,76.2529
78.0840,77.7646,76.9107,77.9236,77.1001,77.0918,77.7058,77.0531,76.0724,75.1655,75.9625,75.3192
79.1730,78.8764,78.9110,79.2001,78.0348,78.0506,78.9084,78.1301,77.0869,75.9647,75.0386,74.3969
80.2729,79.8941,79.9387,80.4450,0.0000,78.9939,80.1724,79.2128,78.0473,0.0000,74.7902,73.9521
81.3969,80.9130,80.9534,81.5872,0.0000,0.0000,81.5150,80.3019,78.0722,77.0630,75.9025,74.7770
82.5483,81.9322,81.9645,82.7597,82.8622,81.9003,80.9905,0.0000,78.2467,77.2786,0.0000,74.6561
83.7307,82.9488,82.9672,83.9543,84.1046,82.9834,81.8736,80.7904,79.4188,78.0599,76.8931,75.6619
84.9487,83.9593,83.9568,85.1821,84.0628,83.9842,82.6533,0.0000,78.1458,76.3599,75.8306,74.9658
86.2081,84.9591,84.1299,85.2881,0.0000,82.7389,81.6389,80.4520,78.2241,78.1867,76.0835,75.4290
86.0744,85.0533,84.0402,83.9080,81.7158,81.5461,80.5761,79.5877,78.4821,77.5109,77.2967,76.3627
87.3520,86.0744,84.8401,83.7406,82.5332,81.4532,80.3973,79.3606,78.3277,77.3994,78.4259,77.2732
