U,U,U,W,U,W,L,L
W,W,U,L,W,W,D,L
L,L,D,D,L,D,L,W
U,L,R,D,D,L,L,W
U,L,R,D,L,L,W,U
U,L,W,D,L,L,W,U
U,U,W,D,W,U,W,W
U,U,L,W,R,U,W,U
