U,W,R,U,L,R,R,D,R,R,D,W,R,R,R,R,L,L
W,W,R,U,R,R,R,R,R,R,R,R,R,U,U,W,U,L
D,W,W,R,R,R,R,R,R,D,W,R,R,U,U,R,U,L
D,L,D,D,R,R,R,R,R,R,R,U,U,W,U,U,U,U
L,W,D,D,D,D,W,R,U,R,U,U,D,R,D,D,U,U
U,R,R,D,D,D,R,U,U,R,U,W,D,D,D,D,D,D
R,R,R,R,R,L,R,R,D,R,D,R,R,D,D,D,D,D
R,R,R,U,D,U,W,R,D,W,D,D,R,D,R,D,L,L
U,W,D,W,D,L,R,R,R,R,R,D,R,D,W,D,L,L
W,D,R,R,D,W,R,R,D,W,R,D,W,D,D,D,L,L
W,D,D,W,L,D,R,R,D,W,R,D,D,W,D,L,L,L
D,D,R,R,R,D,W,R,D,D,R,D,D,D,D,W,D,L
R,D,W,W,W,R,D,W,R,D,W,D,D,R,D,L,L,L
R,R,D,D,D,W,D,D,W,D,R,R,D,W,D,L,L,L
R,R,R,D,D,R,R,R,R,D,W,W,D,D,D,W,D,D
R,R,R,R,R,R,R,R,R,R,R,R,D,D,D,W,D,L
L,W,U,W,R,D,W,R,R,R,R,R,D,D,L,L,L,L
R,R,R,R,R,R,R,R,R,R,U,W,D,L,L,L,L,L
