D,D,W,D,D,W,D,W,R,R,W,D,W,D,W,D,W,W
R,D,W,R,D,D,R,D,L,U,D,R,D,D,D,L,L,L
W,D,L,U,R,R,R,D,L,W,D,W,D,D,R,W,U,R
W,L,L,L,R,R,D,D,R,R,R,U,L,L,D,L,L,U
W,R,D,W,W,R,R,D,W,D,R,U,U,D,L,L,D,D
W,R,U,R,R,R,R,D,W,D,D,U,L,W,U,D,D,D
R,U,W,W,R,D,R,D,W,D,D,W,W,W,W,D,D,L
R,U,D,R,R,R,R,D,W,D,L,L,L,L,R,L,L,L
W,R,D,D,R,U,W,R,R,D,L,L,W,D,W,W,W,U
W,W,D,D,D,U,W,D,R,L,L,D,W,D,L,L,W,U
D,D,W,D,D,W,L,L,U,U,L,L,L,L,L,L,L,W
R,R,R,D,L,L,W,W,D,D,W,U,L,U,L,L,L,D
W,W,R,D,W,W,L,L,L,L,W,W,W,U,W,U,L,R
R,R,W,D,D,L,W,U,U,U,L,L,L,W,D,L,W,W
D,W,U,W,D,W,U,W,D,W,U,U,L,L,L,L,L,L
D,R,W,D,L,W,W,L,L,L,L,U,U,U,W,W,U,U
R,R,L,L,L,L,L,W,D,W,U,U,U,U,L,U,L,U
R,R,W,L,L,W,L,L,W,R,U,W,U,U,L,L,W,U
