74.3732,75.3754,77.4318,78.5698,77.5432,76.5261,75.5193,74.5215,73.5455,72.5872
0.0000,76.6394,76.6546,77.4552,77.6681,76.6251,75.5977,74.5717,73.6718,72.7574
78.8407,77.6683,78.7869,77.7629,76.8773,0.0000,0.0000,74.4516,74.5463,73.4670
81.2454,0.0000,0.0000,78.2388,77.2716,76.3264,75.3124,75.4429,73.6080,73.4676
82.3343,81.2968,80.3943,79.4107,78.2388,76.9801,0.0000,74.9981,75.5264,74.4408
83.5667,81.7135,81.4827,80.5000,0.0000,75.8453,74.9329,75.9422,75.4192,74.7538
84.9167,83.8051,82.6686,81.4567,0.0000,76.9126,0.0000,77.1557,76.4523,75.6777
86.1909,84.9296,83.6177,81.4516,80.3736,79.1463,77.2805,78.2810,77.4897,76.5995
86.0704,85.0468,83.0229,82.4466,0.0000,80.0612,79.1606,79.5565,78.5436,77.5185
87.3483,86.0704,84.7248,83.4786,83.6846,81.2478,80.0612,80.8002,79.6000,78.4323
