87.3506,86.0730,86.2046,84.9428,83.6011,85.9258,87.2169,0.0000,0.0000,77.7066,78.7508,77.6488
86.0730,85.0515,84.9535,83.9335,83.5493,84.7812,85.9258,0.0000,79.7967,0.0000,77.8278,77.1813
84.8472,84.1159,84.9017,83.7476,82.5870,82.5749,83.3546,82.0854,80.8674,79.5981,78.9545,78.1382
83.7163,83.6309,84.2265,83.2933,81.1814,81.9821,82.8410,80.7287,0.0000,77.9898,80.0361,79.0859
83.7559,84.6648,85.5443,84.2920,0.0000,83.0731,84.3215,0.0000,82.0527,0.0000,81.4843,81.2283
84.7630,85.8006,86.9540,0.0000,0.0000,0.0000,86.8049,84.4756,84.3514,83.8550,82.6083,82.2851
85.7667,86.8815,88.2592,90.2992,90.2181,87.9897,86.9295,0.0000,84.0756,85.0707,0.0000,83.3468
87.9729,89.2083,90.5534,91.7676,91.6887,89.1518,87.8579,86.7001,84.8366,86.3324,85.4628,84.4623
88.9924,90.2898,91.7763,93.1511,0.0000,89.1253,87.8146,0.0000,86.7505,87.7812,86.6214,85.4668
89.1268,89.1044,0.0000,93.2365,0.0000,86.7555,86.6613,86.5994,87.7801,87.9008,87.7560,86.3726
87.1628,87.8466,0.0000,92.1010,92.8256,0.0000,87.5280,86.4064,86.6098,86.7048,86.4952,85.4411
89.4405,88.3740,89.6189,90.8135,91.3867,90.1849,88.8365,86.4736,85.4891,84.6797,86.3235,85.2130
