D,D,D,L,L,R,R,R,R,U,W,U
R,R,D,W,R,R,R,U,U,U,W,W
R,R,W,D,D,D,U,U,W,U,L,L
R,U,L,L,L,D,L,U,R,U,U,L
U,U,W,D,D,D,W,D,R,U,L,W
U,U,W,D,L,D,W,D,W,D,W,W
U,W,L,L,L,L,L,L,L,D,L,W
L,W,W,U,U,U,U,U,D,D,W,U
R,R,U,U,W,W,W,R,R,R,R,W
U,U,W,W,D,W,D,W,U,D,W,U
U,U,W,R,R,R,R,D,L,D,W,W
L,L,W,R,R,U,W,D,W,D,U,U
