0.0000,97.7284,99.5282,97.5062,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,0.0000,0.0000
100.0000,100.0000,100.0000,0.0000,100.0000,0.0000,0.0000,97.7309,99.5507,97.7309,0.0000,0.0000
100.0000,100.0000,0.0000,94.7476,97.2069,97.2418,95.2268,97.7161,0.0000,97.8137,97.5733,94.8977
100.0000,100.0000,97.5062,94.7442,97.4632,0.0000,95.0325,97.4707,97.6899,97.6757,95.4046,93.1802
97.9555,100.0000,0.0000,92.3160,0.0000,91.2951,0.0000,95.0517,95.4023,97.1897,94.8050,0.0000
99.5506,100.0000,0.0000,0.0000,91.2951,93.7104,0.0000,94.0235,0.0000,94.7310,0.0000,0.0000
97.5053,0.0000,100.0000,100.0000,0.0000,93.9329,94.0641,96.4733,95.2081,95.2088,92.7748,0.0000
99.9990,0.0000,0.0000,97.2027,94.7438,92.4933,94.3926,96.8881,0.0000,0.0000,0.0000,0.0000
99.9990,99.9990,99.9990,97.4720,0.0000,0.0000,0.0000,99.6860,99.6543,97.4498,100.0000,0.0000
99.7521,97.7521,0.0000,0.0000,86.9489,0.0000,0.0000,0.0000,99.3656,96.9923,0.0000,0.0000
97.0659,95.4819,0.0000,86.6616,89.3093,91.9947,94.7181,97.1767,96.9653,97.4468,0.0000,0.0000
97.3350,94.9412,0.0000,84.3341,0.0000,89.6007,0.0000,100.0000,0.0000,100.0000,100.0000,100.0000
