89.3063,90.4501,90.3855,0.0000,92.0580,0.0000,100.0000,100.0000,100.0000,0.0000,95.9511,93.5078,92.2796,92.0013,93.2261,0.0000
89.6819,90.0022,91.5818,93.8696,93.2835,0.0000,99.9998,99.9984,99.9839,97.5003,97.5312,0.0000,0.0000,0.0000,95.8189,96.0132
90.8374,92.2438,93.8274,95.4772,95.6507,97.2174,98.6597,99.8512,99.8504,97.5812,97.5039,95.1782,0.0000,0.0000,97.0676,98.5124
90.4220,91.6389,92.8578,95.2395,0.0000,96.0047,96.5050,98.6519,99.6952,99.4663,99.0791,96.2876,96.6282,0.0000,0.0000,100.0000
89.9098,91.0442,92.3152,93.6303,92.0338,94.7250,97.0237,99.5763,99.6855,0.0000,97.4639,94.8919,94.1052,92.7406,91.3279,0.0000
0.0000,89.9824,91.0822,92.0225,89.9012,0.0000,0.0000,99.5835,99.5993,96.9536,0.0000,92.6064,93.7773,91.6968,89.7569,88.1692
87.4364,88.6035,90.9584,90.8288,0.0000,0.0000,96.4797,98.0817,0.0000,95.6824,0.0000,92.3599,93.6591,93.3726,91.8340,90.3466
0.0000,87.4364,0.0000,90.8682,90.2616,91.4644,93.9140,95.4253,0.0000,94.2406,92.7310,91.5537,92.3084,92.0866,91.3834,90.2559
86.5463,0.0000,90.7254,89.7885,0.0000,91.2073,92.5188,0.0000,90.6222,91.5722,90.5258,91.0824,92.1846,91.5072,92.6533,90.7678
87.7022,87.8458,89.2715,88.5891,87.7652,90.1765,91.2494,91.8897,91.7108,90.5079,90.2335,91.4980,89.9762,0.0000,95.4648,92.9408
86.4663,85.8186,87.7226,86.6011,87.4407,0.0000,89.4284,91.5926,90.5308,89.4680,89.4454,91.7389,0.0000,95.1166,97.0488,94.4104
85.3258,0.0000,86.6116,88.7120,88.7128,86.3598,0.0000,89.3467,90.5057,0.0000,0.0000,93.2470,95.8873,97.3387,97.5828,0.0000
84.1996,0.0000,87.5466,88.8320,88.8512,0.0000,86.8774,88.1466,89.2238,89.5627,91.9289,93.1527,94.4671,0.0000,0.0000,100.0000
84.7554,0.0000,0.0000,87.6701,87.7356,88.2441,86.0046,87.5709,88.6678,89.7810,0.0000,92.4577,94.9580,97.4809,98.8087,100.0000
83.7713,0.0000,85.1343,86.3629,0.0000,89.7649,0.0000,0.0000,0.0000,91.1169,0.0000,91.2008,0.0000,97.2100,99.7641,100.0000
84.8921,86.1672,87.3183,87.1885,88.4556,89.6356,88.7349,89.9184,91.1169,92.3305,92.3853,93.6149,95.1618,96.4265,98.8087,100.0000
