U,R,R,W,U,W,U,W,U,U,L,L,D,L
U,R,R,D,W,D,W,R,U,U,U,L,L,L
U,W,W,R,D,D,D,W,W,W,W,W,U,W
W,W,D,W,D,D,D,W,U,W,W,D,W,D
D,W,D,W,R,D,R,R,U,L,L,D,W,D
R,D,D,D,D,W,R,U,U,W,R,R,D,L
W,D,D,D,D,W,R,R,U,L,L,W,D,W
R,R,R,D,D,D,W,U,W,U,R,W,U,U
U,W,R,R,R,D,W,D,D,L,W,W,U,U
W,R,D,R,R,R,L,D,D,D,W,R,U,L
U,W,R,R,R,W,L,L,L,L,W,W,U,U
U,L,U,R,U,W,W,U,U,U,W,R,U,W
U,D,W,R,U,L,L,U,U,W,R,R,U,L
W,W,R,U,U,U,R,L,U,L,L,W,U,W
