L,L,L,W,W,U,W,U,U,W,U,U,L,D,L,L,D,L
U,W,D,D,W,U,L,W,U,W,W,U,U,D,W,D,L,L
W,U,L,D,W,U,W,R,R,U,W,W,U,W,W,D,W,W
R,D,D,D,L,R,R,W,U,W,W,W,W,R,R,R,R,R
R,R,D,W,W,R,U,U,U,W,R,R,D,R,U,W,U,W
W,W,D,L,D,W,U,U,U,L,L,W,L,L,U,R,R,R
U,W,W,W,D,W,D,L,D,L,L,D,W,W,U,W,U,W
U,U,U,W,L,L,L,L,D,W,W,D,D,U,W,W,W,U
U,R,W,U,W,U,U,L,D,L,L,L,L,L,W,U,U,U
R,U,U,U,L,L,W,D,L,L,W,U,L,L,W,W,U,U
L,U,U,U,U,L,W,W,U,L,L,D,U,D,R,D,U,U
U,U,W,U,U,W,U,W,U,W,W,D,R,R,R,R,W,U
U,U,U,U,U,L,W,U,W,W,W,D,W,W,U,W,R,U
D,L,W,U,W,D,W,U,L,R,D,L,W,D,D,L,D,W
W,U,L,R,R,D,L,W,U,W,D,L,L,L,D,W,W,W
D,L,L,L,R,R,W,R,U,W,D,W,W,W,D,W,W,D
D,W,U,W,W,W,R,R,U,L,W,D,W,L,L,U,W,D
W,R,R,R,R,R,W,U,U,L,L,L,L,W,U,U,L,L
