U,W,W,R,R,R,W,W,D,W,D,L,W,R,R,R,U,W
U,L,L,L,R,D,D,W,D,L,L,W,D,W,W,U,U,R
U,L,U,L,R,D,D,L,D,L,L,L,D,W,W,U,D,L
U,U,U,D,W,R,D,D,D,D,L,W,R,R,D,W,D,L
U,U,U,W,R,R,R,R,D,L,L,W,R,R,D,W,D,W
U,U,D,W,R,U,U,R,D,L,L,D,D,W,R,R,W,U
U,W,D,D,U,U,W,W,D,W,D,D,D,R,U,W,D,W
R,R,D,L,W,R,R,R,W,U,W,D,L,L,R,R,D,D
W,W,D,W,U,W,U,W,U,W,D,D,L,W,U,W,R,D
W,W,L,L,W,L,R,R,U,W,D,L,L,L,W,R,R,D
W,R,U,L,R,U,R,R,U,L,L,L,L,L,L,U,W,D
R,R,U,U,U,U,R,U,U,U,L,W,U,W,U,W,W,W
W,R,U,R,U,W,U,U,U,U,U,L,L,L,W,D,L,L
W,W,U,R,R,R,U,R,D,W,W,W,U,L,L,L,W,U
D,D,U,U,W,U,D,R,D,D,W,W,U,U,L,L,D,W
R,R,D,R,R,R,R,R,R,R,U,U,W,D,D,W,D,L
U,W,W,U,W,U,W,R,U,U,U,U,L,L,L,L,L,L
W,U,W,U,R,R,R,R,U,L,R,U,W,U,W,U,D,W
