W,D,D,L,L,D,D,D
R,D,D,D,W,D,D,D
W,R,D,L,L,L,D,D
D,W,D,W,W,W,D,D
R,D,D,L,L,L,L,L
W,D,W,U,L,W,D,L
W,D,L,L,L,D,D,L
L,L,L,L,L,D,L,L
