90.2931,90.6497,92.8992,95.3349,96.7391,98.1828,98.3494,0.0000
91.4518,91.9108,0.0000,94.2357,95.4667,96.6663,96.0033,96.3699
92.6122,91.8661,93.0724,93.1141,94.0931,0.0000,94.7797,95.0701
0.0000,91.9549,92.0397,92.0475,91.5954,90.5150,0.0000,93.8223
91.9444,93.1685,93.2746,93.3304,92.1739,91.5193,92.8636,91.5657
0.0000,95.7472,94.5217,93.3977,93.3159,0.0000,95.6290,0.0000
99.9990,97.1725,95.7656,94.4126,93.1278,94.4445,96.8996,0.0000
0.0000,95.9023,95.9327,94.6455,92.3184,0.0000,98.4931,99.9990
