88.7192,88.9421,90.9798,0.0000,91.7829,0.0000,99.9990,99.9990,99.9990,0.0000,94.4135,92.2496,92.0929,93.2020,94.4419,94.7186
89.8746,91.1009,92.4464,93.7074,93.0049,0.0000,99.9726,99.7589,97.5997,96.2056,95.9392,94.3580,93.0276,0.0000,95.8179,96.0122
90.8035,92.2031,93.6675,95.1992,95.3541,96.9148,98.3442,97.1850,95.3525,95.2754,94.9243,93.8523,93.2211,0.0000,97.0666,98.5114
90.2128,91.4084,92.6019,94.9671,0.0000,95.7744,96.8305,96.0631,96.5295,96.5757,96.2761,94.7559,94.3824,0.0000,0.0000,99.9990
89.6754,90.8036,92.0698,93.3799,91.9301,94.3600,95.5110,96.2583,96.5382,0.0000,94.8552,93.5744,91.9882,90.6412,89.4396,0.0000
0.0000,89.7467,90.8620,91.9982,91.8783,93.0951,94.1009,93.8366,93.7777,91.2087,0.0000,92.1033,90.1429,89.5260,89.3660,88.7335
86.2338,87.3858,88.5779,90.5458,0.0000,91.9686,92.7522,92.6204,0.0000,89.9708,89.6607,90.8625,91.8213,91.8619,90.6165,89.8380
0.0000,87.8935,89.1333,90.3875,89.4045,90.5965,90.4675,91.3004,0.0000,88.8769,89.6084,90.7793,91.8329,91.9200,91.5622,90.9381
86.7279,87.8661,89.1636,89.1943,0.0000,89.3919,89.2898,0.0000,88.7597,88.9513,89.7457,91.9422,93.1763,93.1993,92.8147,92.0714
86.8874,86.8394,87.8539,87.7694,85.6563,88.0256,88.8614,90.0266,89.9196,90.0623,91.4771,93.0247,93.2416,94.4902,95.2941,93.2042
85.6402,84.8176,86.4893,86.4859,85.4551,0.0000,88.5924,89.8748,88.9201,89.4566,90.5736,91.6674,0.0000,95.8019,96.9222,95.3824
84.4650,84.1010,85.1364,84.4536,86.1449,86.3649,87.5185,88.6559,89.5027,0.0000,0.0000,92.9139,95.5088,96.9347,97.2158,0.0000
83.3495,0.0000,83.8432,82.4716,83.6753,0.0000,86.6911,87.8307,89.0250,90.2978,91.6668,92.8873,94.2544,95.5088,0.0000,87.2614
83.8401,0.0000,83.3254,84.3516,85.6772,87.0723,86.0085,86.8279,87.8620,88.9725,0.0000,91.8122,92.9900,93.9513,92.4476,89.6258
82.6984,82.4238,83.5200,84.6522,0.0000,88.5422,0.0000,0.0000,86.8127,87.6922,0.0000,89.4205,0.0000,92.4476,90.2614,88.5700
81.7017,82.4855,83.5978,85.9257,87.2330,88.3976,87.2330,86.0829,85.7021,85.5985,87.4924,88.6603,89.7478,90.9442,89.8043,90.7396
