R,R,R,R,R,R,R,D
U,W,R,R,U,W,R,R
R,R,R,R,R,R,R,U
R,R,R,R,R,R,U,U
R,R,R,R,R,R,U,U
R,R,R,R,R,R,U,U
R,R,R,R,R,U,U,U
R,R,R,R,R,U,R,U
