W,U,L,L,R,W,W,U,U,U
U,U,U,L,U,L,R,R,U,U
U,R,U,L,U,W,W,U,W,W
W,D,U,D,D,W,U,U,U,U
L,L,L,D,L,D,U,U,U,U
W,U,W,D,L,R,W,U,U,W
W,W,U,D,W,W,W,W,U,W
W,R,U,W,W,D,L,L,W,U
L,L,W,W,U,D,W,U,L,W
W,U,W,L,L,W,W,W,L,L
