R,R,D,D,D,D,D,D
R,R,R,D,D,D,R,D
W,D,R,R,R,D,W,D
D,D,D,R,R,R,U,L
D,L,D,R,R,U,W,U
D,W,D,L,R,U,L,U
R,U,L,L,U,U,U,U
R,U,L,L,L,U,U,U
