D,D,D,D,L,R,R,W
D,D,D,L,L,L,R,R
D,D,D,L,L,W,D,D
W,D,D,L,D,D,D,D
R,D,D,D,D,L,D,L
W,D,D,D,D,W,D,W
L,L,L,L,L,R,D,W
W,U,L,L,L,W,R,R
