U,U,W,D,D,W,U,U
W,U,L,D,L,W,U,W
W,D,U,L,L,R,U,W
L,L,L,W,D,W,U,W
U,W,W,W,D,U,W,U
L,L,R,W,U,W,W,W
W,U,U,R,U,L,L,W
R,U,W,R,U,U,L,L
