R,R,R,R,R,R,U,W,L,L,L,W,R,R,U,U,U,W
D,R,R,U,W,W,U,L,L,L,L,L,W,U,W,U,U,L
D,D,W,U,D,W,W,W,D,L,W,D,W,U,W,U,W,W
R,D,R,R,D,W,L,L,L,W,D,D,D,W,W,U,R,R
D,W,U,R,R,R,R,W,W,R,D,R,D,D,U,W,W,U
R,U,W,W,W,W,W,D,R,D,D,W,D,L,L,D,R,U
D,D,L,L,R,R,D,L,W,R,R,R,L,L,L,R,R,D
D,L,L,L,R,W,D,W,W,R,R,U,U,W,D,R,R,R
D,W,W,D,W,U,W,L,L,D,D,U,U,W,D,W,W,W
W,W,R,D,W,W,U,W,R,D,D,W,U,R,R,R,R,W
W,D,W,R,R,U,U,L,R,D,D,L,L,U,U,U,W,D
W,R,R,R,D,U,U,L,W,D,D,W,D,L,U,D,L,D
L,L,W,R,D,W,U,D,W,U,L,L,L,W,R,D,L,L
D,W,U,R,R,W,W,R,R,R,W,L,L,W,D,R,W,W
R,R,U,U,W,W,W,U,W,W,W,L,D,W,D,R,R,R
U,W,U,U,W,W,U,L,W,D,R,U,D,L,L,D,D,R
U,R,U,W,R,R,U,U,D,D,D,U,W,U,W,R,D,D
W,U,U,L,W,W,R,R,R,D,D,W,R,U,R,R,R,D
