D,W,D,W,R,D,D,L,W,W,W,R,R,R
R,R,R,R,W,D,D,L,W,R,R,R,W,U
D,W,U,W,L,L,L,W,W,L,W,W,U,W
U,L,L,R,U,U,L,W,R,R,R,R,U,L
U,U,W,U,W,U,U,W,U,W,U,U,W,U
D,L,W,U,L,W,U,L,L,W,W,W,D,D
W,R,D,W,R,R,U,W,D,D,R,R,R,D
W,W,D,U,W,D,U,W,D,L,R,U,U,U
L,D,W,W,D,L,L,R,D,W,W,U,U,U
R,D,L,L,L,W,D,R,D,D,D,W,W,W
W,L,L,U,D,L,D,R,R,R,R,R,R,R
U,W,L,D,D,L,L,W,U,R,R,D,U,W
U,L,L,R,D,W,U,L,U,U,W,D,W,U
U,U,L,R,R,R,W,L,L,W,U,W,W,U
