82.9810,83.5491,84.6225,85.8413,87.1403,0.0000,80.7612,78.6391,79.2840,79.2347,0.0000,76.2040,77.2293,77.8216,78.9278,77.9055,76.9806,76.7723
84.0209,83.9059,83.9248,84.6255,84.6529,83.4335,82.1093,79.7068,80.4350,80.2921,79.4973,0.0000,78.3217,77.3379,0.0000,78.1017,77.8623,78.9782
85.1593,86.2112,84.9623,84.0348,83.4930,82.6107,81.6627,0.0000,81.6226,81.4505,80.4648,79.5128,79.4967,77.3009,0.0000,79.1809,78.1872,78.8522
86.1662,86.3247,85.0964,85.0177,83.7569,83.5792,82.3855,81.7348,82.7379,82.6438,81.5397,80.4334,78.4718,77.6066,77.3424,78.1572,78.9653,79.9941
87.2974,0.0000,84.5052,83.8571,82.9000,81.4670,0.0000,82.4711,83.9828,83.8766,82.5233,81.1333,79.7815,78.5745,78.2472,79.0687,79.9941,81.1959
88.4628,87.1383,85.7163,84.4233,83.2648,0.0000,77.9508,79.9492,0.0000,82.6314,81.5213,79.4133,78.8403,78.3287,79.1547,80.1172,0.0000,82.4344
0.0000,85.8494,84.7142,83.6785,83.2774,82.3072,79.9382,80.9893,80.1201,81.2834,80.3781,78.9514,79.8912,79.2137,80.2002,81.3122,82.4633,83.5384
84.2456,84.5686,83.6929,83.6053,84.4632,83.3644,81.1492,0.0000,79.4114,80.1083,80.0010,80.9151,81.1652,80.0689,80.9563,82.0164,82.6976,84.7907
86.5315,85.1711,83.9679,84.6059,85.8373,84.5574,82.9366,81.6942,80.3901,79.8506,80.8975,82.0828,81.0957,80.7468,81.9142,83.1624,84.6419,86.1860
0.0000,83.9981,83.6040,84.8062,85.9724,0.0000,80.6398,80.5117,79.5613,79.7885,80.9879,82.1282,81.8260,0.0000,81.6657,81.3773,83.2883,0.0000
81.5081,82.7204,82.5720,84.7482,84.6906,83.4380,82.0584,80.8333,79.6711,78.6956,80.6415,81.7492,82.8846,84.2362,83.9956,82.6252,81.9844,79.6984
80.5480,81.5081,0.0000,83.6100,83.4551,82.3507,81.2337,80.0244,79.0358,80.0857,80.0843,81.0502,82.0073,82.9794,82.7838,81.7608,80.8525,79.5615
79.4813,0.0000,81.1005,82.3400,82.2420,81.2519,80.1832,78.1292,78.4893,79.4752,80.3945,81.3862,82.1424,81.8889,81.6879,81.4766,79.6407,77.6382
78.4581,78.7029,79.8815,0.0000,81.0455,80.1646,79.1881,77.7945,0.0000,80.0433,81.3964,82.5064,83.3688,81.4589,81.8408,82.7715,81.8872,0.0000
77.4518,77.7295,78.5768,77.4287,0.0000,79.0787,78.8847,79.8651,81.1213,82.1474,83.7172,83.6422,84.8311,83.4636,82.8687,84.1066,82.8738,0.0000
0.0000,76.7711,77.3636,76.5704,77.1502,78.1604,79.2106,80.4585,81.6117,80.4962,0.0000,84.2204,84.9592,0.0000,0.0000,85.5405,0.0000,84.2261
74.5779,75.6863,76.2656,76.2696,77.3666,77.2402,78.0595,0.0000,81.6631,82.6358,0.0000,85.2546,86.1874,85.3668,85.6274,86.6837,86.3950,85.3527
73.7494,74.6401,75.2065,75.4014,76.3081,76.9593,79.1586,80.3585,82.6358,83.8639,85.1394,86.2775,87.5579,87.5721,86.3310,0.0000,87.6432,86.3633
