70.2697,0.0000,71.0383,70.9365,72.0373,73.6312,74.5545,75.4716,76.3769,0.0000
71.2201,72.0012,72.0111,72.9445,74.1478,74.1878,75.2528,76.3583,77.5175,77.4033
72.0848,73.0698,74.0676,73.1988,73.3274,74.2229,75.2138,76.1896,77.3006,78.4295
72.8558,74.0420,75.2992,74.0614,73.2544,74.3330,75.4706,75.3339,76.3663,77.2768
72.0010,72.9405,0.0000,73.0077,72.4574,73.3550,74.3439,74.3335,0.0000,76.2509
71.1236,71.7936,71.0454,71.9556,72.2219,71.8261,73.2085,73.4072,74.1156,75.1145
70.2473,70.8381,71.4456,72.3604,73.2797,73.7734,72.9019,73.2863,0.0000,74.1156
69.4815,71.3206,72.2486,73.2254,74.3213,74.9387,73.4925,74.3228,73.5144,0.0000
71.1224,72.0889,73.0395,0.0000,75.3826,76.2059,75.3985,75.5293,74.4047,73.4062
71.9627,73.0395,74.1437,75.2810,76.2947,77.4351,76.2964,75.3098,74.3190,73.3384
