78.4480,79.5659,80.5954,79.6648,80.6305,81.5975,82.5704,83.6510,82.1176,83.2242,82.1241,81.0378
77.9340,79.8723,79.1466,80.4912,81.5444,82.5618,82.7709,83.7713,84.0870,85.8134,0.0000,0.0000
79.8867,81.2769,81.1497,81.5279,82.6416,83.7684,83.7802,84.9777,86.2350,87.1759,85.1950,84.9295
79.2919,81.2302,82.1743,82.3953,83.5768,83.2412,84.1766,85.2147,87.4265,88.7049,87.3189,86.0318
81.3013,82.3406,83.3654,82.6387,83.5591,84.1442,85.2763,86.4655,87.7268,88.8954,87.6800,0.0000
82.2610,83.4453,84.7001,83.5394,84.7192,84.9943,85.9816,86.8650,88.0445,89.0532,0.0000,0.0000
82.5613,0.0000,86.1346,83.9454,85.9651,87.2410,87.1434,87.1077,89.2407,90.3668,89.1777,0.0000
83.6668,85.8761,86.1686,85.4181,86.1915,87.2516,88.2990,89.1863,90.5565,91.8603,0.0000,-5.0000
85.6505,87.2631,87.4500,86.3693,87.1478,88.2015,89.4971,89.8177,91.0938,93.2463,94.3764,0.0000
83.8895,85.8684,0.0000,87.2905,88.2769,0.0000,90.8121,0.0000,93.3971,94.6145,95.7724,97.2193
84.8717,86.0835,87.2182,88.3325,89.5779,90.8712,92.0218,93.3224,94.4873,95.8797,0.0000,98.6908
85.2370,86.4221,87.6187,88.8382,90.0862,91.3503,92.6268,93.9351,0.0000,97.3275,100.0000,100.0000
