95.8176,97.2477,98.5387,98.6061,98.5327,99.8379,99.9990,0.0000,92.0802,90.8697
94.5605,0.0000,99.9990,0.0000,98.5490,98.5327,0.0000,92.4486,94.6568,0.0000
95.0595,92.6273,0.0000,0.0000,97.1390,96.1761,0.0000,94.2224,94.8654,97.1505
0.0000,0.0000,99.9990,97.5052,0.0000,94.3867,96.3686,96.5944,96.4762,96.8628
92.0322,0.0000,99.9990,0.0000,0.0000,96.3765,94.1961,0.0000,98.8939,99.3968
94.4568,97.3154,99.9990,99.9990,0.0000,99.1286,0.0000,0.0000,97.1770,99.4520
93.6550,95.7776,0.0000,97.5052,0.0000,99.1176,98.9406,97.3785,0.0000,0.0000
95.4335,95.7313,95.2274,96.4929,97.8060,97.7783,97.4181,95.2226,95.2894,92.8544
94.3680,95.6289,0.0000,95.2274,0.0000,95.2770,94.9917,0.0000,95.3481,0.0000
93.2532,94.2588,94.3304,93.7509,91.3351,93.7309,0.0000,89.9223,92.3203,89.9223
