88.7280,89.6044,89.9598,0.0000,90.2173,92.6191,0.0000,99.9990,99.9990,99.9990,99.9990,0.0000
91.0014,92.0635,92.4027,92.3552,0.0000,95.3514,94.1001,0.0000,99.9990,0.0000,97.4811,97.2856
93.2803,91.0073,92.3552,94.7779,0.0000,95.4491,0.0000,0.0000,97.5052,0.0000,97.7521,99.7521
93.4796,91.0605,0.0000,97.5401,0.0000,95.0872,97.5052,99.9990,99.9990,0.0000,99.9990,99.9990
93.0203,0.0000,95.1090,97.5091,99.9990,0.0000,0.0000,0.0000,99.9990,99.9990,0.0000,99.9990
95.4575,95.7514,95.6162,0.0000,0.0000,99.7448,97.4990,0.0000,97.5052,0.0000,99.9990,0.0000
95.0849,95.2042,94.5992,96.9292,99.7226,99.7191,99.4819,97.5160,99.3049,0.0000,99.9990,0.0000
97.5332,97.7594,0.0000,94.4737,0.0000,97.4800,99.5151,99.5406,99.5198,97.0320,97.4579,97.5000
99.9990,0.0000,92.6144,0.0000,99.9990,97.4659,99.2953,0.0000,0.0000,0.0000,0.0000,99.9990
0.0000,0.0000,95.0464,0.0000,0.0000,97.1330,96.5764,94.1253,92.5429,94.9740,97.4612,0.0000
-99.9990,0.0000,97.5091,97.5401,97.2017,99.6917,0.0000,0.0000,0.0000,94.7709,97.2048,0.0000
0.0000,99.9990,99.9990,0.0000,0.0000,99.9990,99.9990,99.9990,97.5052,0.0000,99.9990,0.0000
