88.7938,0.0000,98.7217,98.5926,98.3216,97.0333,95.6041,93.2785,0.0000,0.0000,90.6032,90.9252,88.5446,86.7418,88.7414,87.6236,0.0000,97.5052
89.9780,0.0000,96.3352,97.0749,95.9834,0.0000,94.3328,94.1966,0.0000,93.5372,91.7701,92.4742,0.0000,88.6243,90.3147,88.0372,0.0000,99.9990
91.1773,93.5944,94.9695,95.5172,93.7570,0.0000,95.4205,95.4321,0.0000,95.0023,93.8826,93.7930,92.5611,90.7947,90.6884,89.2246,0.0000,0.0000
92.3507,92.5525,93.6540,94.1969,0.0000,95.3303,96.6870,95.3758,96.4446,95.0792,95.0023,93.7681,0.0000,88.5097,89.2714,88.2200,88.1188,86.8176
91.1368,0.0000,0.0000,93.5192,94.6785,94.6113,96.9786,94.9696,96.7039,94.3422,0.0000,93.8457,0.0000,88.3738,88.1265,0.0000,85.7632,85.6827
89.6462,87.2815,86.3153,0.0000,0.0000,0.0000,97.4875,96.9634,98.5001,0.0000,89.8988,92.2965,92.1286,89.5837,0.0000,-5.0000,0.0000,85.9582
0.0000,0.0000,88.5470,0.0000,96.2629,97.5415,97.5213,0.0000,99.9990,0.0000,0.0000,90.1496,89.9904,0.0000,88.4845,0.0000,87.0521,84.8155
89.2884,90.4789,90.9276,0.0000,0.0000,97.4545,95.7962,94.5394,0.0000,93.1053,94.0524,92.5704,92.3694,91.1553,89.6649,0.0000,85.7443,84.4483
0.0000,92.9767,92.1949,93.5806,95.9306,97.1104,98.2182,0.0000,94.5770,95.4251,94.2809,92.9911,0.0000,0.0000,88.4845,0.0000,84.6103,82.7481
95.9227,95.5110,0.0000,94.3338,96.6876,98.2182,99.6600,98.3550,95.7283,95.6164,95.3848,0.0000,88.2547,87.0637,87.3019,87.4021,85.9745,84.6103
94.6241,94.2980,0.0000,95.8863,95.4709,0.0000,99.9990,0.0000,95.6374,94.4691,94.1700,0.0000,90.7806,89.2470,88.0146,86.9316,85.1075,0.0000
92.3273,93.3800,95.4309,0.0000,95.4592,0.0000,0.0000,92.9124,94.1266,93.2671,92.7176,90.4198,90.8559,88.6815,88.2642,87.0826,87.2168,0.0000
94.1343,95.5885,96.9553,96.9933,96.7277,94.2747,94.3461,93.0895,92.8395,92.1754,92.5936,91.2716,91.0667,89.7796,89.5373,0.0000,89.5974,89.4335
94.3207,96.8695,97.0830,96.2010,95.5407,0.0000,0.0000,93.1225,93.1697,91.8938,91.4335,0.0000,92.4150,90.1543,90.7007,91.8138,90.8123,90.6054
93.7445,96.1270,98.5088,98.6505,0.0000,96.7839,95.6542,94.3556,93.1880,91.1918,91.4430,92.7208,93.9276,91.6511,93.0377,93.3005,93.1222,91.7867
93.6782,96.1410,98.6505,98.6512,98.5213,98.2103,96.7839,95.2351,93.7835,93.3250,90.9725,92.9372,94.2863,93.6131,95.6156,94.5968,94.5058,92.0600
93.4734,95.8907,0.0000,98.5213,97.3323,96.9683,0.0000,93.8490,92.7447,91.1155,0.0000,92.2530,94.4670,95.7232,95.9379,95.7384,94.6068,92.1670
0.0000,94.4936,93.3665,95.8080,96.3220,97.4750,97.5065,94.9125,0.0000,92.0219,93.3603,93.2764,94.6452,97.1252,97.2641,97.1268,95.7165,0.0000
